"fecha_hora_med","id_parametro","valor"
"2019-09-18T13:03:00.604Z","pm1",3.553401231765747
"2019-09-18T13:03:00.592Z","pm10",25.24041748046875
"2019-09-18T13:02:50.593Z","pm1_a",18
"2019-09-18T13:02:50.592Z","pm25_a",26.5
"2019-09-18T13:02:50.591Z","pm10_a",29.33333396911621
"2019-09-18T13:00:01.368Z","v_B",3.313226111636708
"2019-09-18T13:00:01.368Z","v_G",3.3119135715811643
"2019-09-18T13:00:01.367Z","v_O",4.968702882778406
"2019-09-18T13:00:01.367Z","v_P",4.974640326474807
"2019-09-18T13:00:01.366Z","c",384
"2019-09-18T12:03:01.790Z","l_e",14
"2019-09-18T12:03:01.789Z","l_p",77
"2019-09-18T12:03:01.788Z","l_r",6.906993865966797
"2019-09-18T12:03:01.788Z","l_s",-1
"2019-09-18T12:03:01.787Z","l_t",40.08399963378906
"2019-09-18T12:03:01.184Z","a_BME",976.75732421875
"2019-09-18T12:03:01.183Z","p",901.2697143554688
"2019-09-18T12:03:01.183Z","h",55.32421875
"2019-09-18T12:03:01.182Z","t",28.299999237060547
"2019-09-18T12:03:00.593Z","pm1",2.668426036834717
"2019-09-18T12:03:00.592Z","pm25",3.8706719875335693
"2019-09-18T12:03:00.591Z","pm10",13.265887260437012
"2019-09-18T12:02:50.605Z","pm1_a",13.166666030883789
"2019-09-18T12:02:50.604Z","pm25_a",19.08333396911621
"2019-09-18T12:02:50.603Z","pm10_a",23.083332061767578
"2019-09-18T12:00:01.368Z","v_G",3.312663594470046
"2019-09-18T12:00:01.368Z","v_B",3.3137886288033696
"2019-09-18T12:00:01.367Z","v_P",4.973077841291544
"2019-09-18T12:00:01.367Z","v_O",4.967452894631795
"2019-09-18T12:00:01.366Z","c",358
"2019-09-18T11:03:01.789Z","l_e",14
"2019-09-18T11:03:01.789Z","l_p",77
"2019-09-18T11:03:01.788Z","l_s",-1
"2019-09-18T11:03:01.787Z","l_r",6.9178080558776855
"2019-09-18T11:03:01.787Z","l_t",40.08399963378906
"2019-09-18T11:03:01.184Z","a_BME",983.526123046875
"2019-09-18T11:03:01.183Z","p",900.4576416015625
"2019-09-18T11:03:01.182Z","h",56.830078125
"2019-09-18T11:03:01.182Z","t",27.670000076293945
"2019-09-18T11:03:00.594Z","pm1",2.119185447692871
"2019-09-18T11:03:00.593Z","pm25",3.4076120853424072
"2019-09-18T11:03:00.592Z","pm10",31.309288024902344
"2019-09-18T11:02:50.594Z","pm1_a",10.166666984558105
"2019-09-18T11:02:50.593Z","pm25_a",16.16666603088379
"2019-09-18T11:02:50.592Z","pm10_a",17.58333396911621
"2019-09-18T11:00:01.368Z","v_G",3.3122885830256052
"2019-09-18T11:00:01.368Z","v_B",3.313601123081149
"2019-09-18T11:00:01.367Z","v_P",4.974952823511461
"2019-09-18T11:00:01.366Z","v_O",4.969015379815059
"2019-09-18T11:00:01.366Z","c",358
"2019-09-18T10:03:01.789Z","l_e",14
"2019-09-18T10:03:01.788Z","l_p",79
"2019-09-18T10:03:01.787Z","l_s",-1
"2019-09-18T10:03:01.787Z","l_r",6.906993865966797
"2019-09-18T10:03:01.786Z","l_t",40.08399963378906
"2019-09-18T10:03:01.183Z","a_BME",989.478515625
"2019-09-18T10:03:01.182Z","p",899.9442138671875
"2019-09-18T10:03:01.182Z","h",57.92578125
"2019-09-18T10:03:01.181Z","t",27.940000534057617
"2019-09-18T10:03:00.594Z","pm1",2.5515942573547363
"2019-09-18T10:03:00.593Z","pm25",3.6861963272094727
"2019-09-18T10:03:00.592Z","pm10",22.84659194946289
"2019-09-18T10:02:50.594Z","pm25_a",19.666664123535156
"2019-09-18T10:02:50.594Z","pm1_a",12.833333015441895
"2019-09-18T10:02:50.593Z","pm10_a",21.41666603088379
"2019-09-18T10:00:01.368Z","v_G",3.312663594470046
"2019-09-18T10:00:01.367Z","v_P",4.973390338328197
"2019-09-18T10:00:01.367Z","v_B",3.313601123081149
"2019-09-18T10:00:01.366Z","v_O",4.967765391668447
"2019-09-18T10:00:01.365Z","c",358
"2019-09-18T09:03:01.789Z","l_e",14
"2019-09-18T09:03:01.788Z","l_p",78
"2019-09-18T09:03:01.787Z","l_r",6.915104389190674
"2019-09-18T09:03:01.787Z","l_s",-1
"2019-09-18T09:03:01.786Z","l_t",40.08399963378906
"2019-09-18T09:03:01.183Z","a_BME",990.549072265625
"2019-09-18T09:03:01.182Z","p",899.752197265625
"2019-09-18T09:03:01.182Z","h",57.6845703125
"2019-09-18T09:03:01.181Z","t",28.06999969482422
"2019-09-18T09:03:00.593Z","pm1",2.137716293334961
"2019-09-18T09:03:00.593Z","pm25",2.7562599182128906
"2019-09-18T09:03:00.592Z","pm10",4.989188194274902
"2019-09-18T09:02:50.593Z","pm25_a",19.083332061767578
"2019-09-18T09:02:50.593Z","pm1_a",12.583333969116211
"2019-09-18T09:02:50.592Z","pm10_a",21.333332061767578
"2019-09-18T09:00:01.368Z","v_G",3.3115385601367233
"2019-09-18T09:00:01.367Z","v_B",3.313601123081149
"2019-09-18T09:00:01.367Z","v_P",4.974327829438154
"2019-09-18T09:00:01.366Z","v_O",4.967765391668447
"2019-09-18T09:00:01.365Z","c",384
"2019-09-18T08:03:01.804Z","l_e",14
"2019-09-18T08:03:01.804Z","l_p",77
"2019-09-18T08:03:01.803Z","l_s",-1
"2019-09-18T08:03:01.802Z","l_r",6.915104389190674
"2019-09-18T08:03:01.801Z","l_t",40.62200164794922
"2019-09-18T08:03:01.199Z","a_BME",990.0963134765625
"2019-09-18T08:03:01.198Z","p",899.8612670898438
"2019-09-18T08:03:01.197Z","h",56.138671875
"2019-09-18T08:03:01.196Z","t",29.020000457763672
"2019-09-18T08:03:00.600Z","pm1",2.7314138412475586
"2019-09-18T08:03:00.600Z","pm25",3.6103434562683105
"2019-09-18T08:03:00.599Z","pm10",7.330240249633789
"2019-09-18T08:02:50.594Z","pm1_a",16
"2019-09-18T08:02:50.593Z","pm25_a",24.166667938232422
"2019-09-18T08:02:50.592Z","pm10_a",27.33333396911621
"2019-09-18T08:00:01.368Z","v_B",3.3137886288033696
"2019-09-18T08:00:01.368Z","v_G",3.3130386059144876
"2019-09-18T08:00:01.367Z","v_O",4.979015284987946
"2019-09-18T08:00:01.367Z","v_P",4.951515545762506
"2019-09-18T08:00:01.366Z","c",460
"2019-09-18T07:03:01.813Z","l_e",14
"2019-09-18T07:03:01.812Z","l_p",77
"2019-09-18T07:03:01.811Z","l_s",-1
"2019-09-18T07:03:01.811Z","l_r",6.9087958335876465
"2019-09-18T07:03:01.810Z","l_t",41.15999984741211
"2019-09-18T07:03:01.207Z","p",899.7106323242188
"2019-09-18T07:03:01.207Z","a_BME",991.5117797851562
"2019-09-18T07:03:01.206Z","t",29.260000228881836
"2019-09-18T07:03:01.206Z","h",55.8896484375
"2019-09-18T07:03:00.605Z","pm1",2.2575953006744385
"2019-09-18T07:03:00.604Z","pm25",2.8680341243743896
"2019-09-18T07:03:00.603Z","pm10",5.6747026443481445
"2019-09-18T07:02:50.593Z","pm25_a",18.08333396911621
"2019-09-18T07:02:50.593Z","pm1_a",13.083333969116211
"2019-09-18T07:02:50.592Z","pm10_a",19
"2019-09-18T07:00:01.368Z","v_G",3.3119135715811643
"2019-09-18T07:00:01.367Z","v_B",3.3137886288033696
"2019-09-18T07:00:01.367Z","v_P",4.974015332401502
"2019-09-18T07:00:01.366Z","v_O",4.969015379815059
"2019-09-18T07:00:01.365Z","c",409
"2019-09-18T06:03:01.790Z","l_e",14
"2019-09-18T06:03:01.789Z","l_p",77
"2019-09-18T06:03:01.788Z","l_r",6.895277500152588
"2019-09-18T06:03:01.788Z","l_s",-1
"2019-09-18T06:03:01.787Z","l_t",42.236000061035156
"2019-09-18T06:03:01.184Z","a_BME",989.4187622070312
"2019-09-18T06:03:01.183Z","p",899.8853149414062
"2019-09-18T06:03:01.182Z","h",56.9677734375
"2019-09-18T06:03:01.181Z","t",29.739999771118164
"2019-09-18T06:03:00.594Z","pm1",2.9775190353393555
"2019-09-18T06:03:00.593Z","pm25",3.8557655811309814
"2019-09-18T06:03:00.592Z","pm10",11.43877124786377
"2019-09-18T06:02:50.592Z","pm1_a",17.916667938232422
